Module,Category,Subcategory,FilePath,Line,Column,Severity,Description,SuggestedFix
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,153,72,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,159,73,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,163,17,High,Template binding 'true' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,167,72,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,173,73,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,179,69,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,183,76,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,188,77,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,194,78,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,198,85,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit-dscsa,Data-flow,Undefined Bindings,src\app\audit-dscsa\rx-audit\rx-audit-complete\rx-audit-quarantine-bottom-sheet-product-details\rx-audit-quarantine-bottom-sheet-product-details.component.html,204,86,High,Template binding 'i' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
